edgeId,sourceContract,sourceSemanticUnit,sourceLocation,referenceKind,requiredness,targetContract,targetSemanticUnit,targetLocation,targetSemanticKind,targetLifecycleAvailability,resolutionStatus,reason,occurrenceCount
E03-629,C10,c10.failure.629,sec11-failure-registry,failure-to-disposition citation,required,C10,c10.disposition.004,sec-disposition-registry,disposition (1 of 6 closed values),runtime,RESOLVED,Actual disposition cell value read literally,1
E03-630,C10,c10.failure.630,sec11-failure-registry,failure-to-disposition citation,required,C10,c10.disposition.004,sec-disposition-registry,disposition (1 of 6 closed values),runtime,RESOLVED,Actual disposition cell value read literally,1
E03-640,C10,c10.failure.640,sec11-failure-registry,failure-to-disposition citation,required,C10,c10.disposition.004,sec-disposition-registry,disposition (1 of 6 closed values),runtime,RESOLVED,Actual disposition cell value read literally,1
E03-641,C10,c10.failure.641,sec11-failure-registry,failure-to-disposition citation,required,C10,c10.disposition.004,sec-disposition-registry,disposition (1 of 6 closed values),runtime,RESOLVED,Actual disposition cell value read literally,1
E03-642,C10,c10.failure.642,sec11-failure-registry,failure-to-disposition citation,required,C10,c10.disposition.004,sec-disposition-registry,disposition (1 of 6 closed values),runtime,RESOLVED,Actual disposition cell value read literally,1
E03-643,C10,c10.failure.643,sec11-failure-registry,failure-to-disposition citation,required,C10,c10.disposition.004,sec-disposition-registry,disposition (1 of 6 closed values),runtime,RESOLVED,Actual disposition cell value read literally,1
E03-644,C10,c10.failure.644,sec11-failure-registry,failure-to-disposition citation,required,C10,c10.disposition.004,sec-disposition-registry,disposition (1 of 6 closed values),runtime,RESOLVED,Actual disposition cell value read literally,1
E03-645,C10,c10.failure.645,sec11-failure-registry,failure-to-disposition citation,required,C10,c10.disposition.004,sec-disposition-registry,disposition (1 of 6 closed values),runtime,RESOLVED,Actual disposition cell value read literally,1
E03-646,C10,c10.failure.646,sec11-failure-registry,failure-to-disposition citation,required,C10,c10.disposition.004,sec-disposition-registry,disposition (1 of 6 closed values),runtime,RESOLVED,Actual disposition cell value read literally,1
E03-647,C10,c10.failure.647,sec11-failure-registry,failure-to-disposition citation,required,C10,c10.disposition.004,sec-disposition-registry,disposition (1 of 6 closed values),runtime,RESOLVED,Actual disposition cell value read literally,1
E03-648,C10,c10.failure.648,sec11-failure-registry,failure-to-disposition citation,required,C10,c10.disposition.004,sec-disposition-registry,disposition (1 of 6 closed values),runtime,RESOLVED,Actual disposition cell value read literally,1
E03-649,C10,c10.failure.649,sec11-failure-registry,failure-to-disposition citation,required,C10,c10.disposition.004,sec-disposition-registry,disposition (1 of 6 closed values),runtime,RESOLVED,Actual disposition cell value read literally,1
E03-650,C10,c10.failure.650,sec11-failure-registry,failure-to-disposition citation,required,C10,c10.disposition.004,sec-disposition-registry,disposition (1 of 6 closed values),runtime,RESOLVED,Actual disposition cell value read literally,1
E03-651,C10,c10.failure.651,sec11-failure-registry,failure-to-disposition citation,required,C10,c10.disposition.004,sec-disposition-registry,disposition (1 of 6 closed values),runtime,RESOLVED,Actual disposition cell value read literally,1
E03-652,C10,c10.failure.652,sec11-failure-registry,failure-to-disposition citation,required,C10,c10.disposition.004,sec-disposition-registry,disposition (1 of 6 closed values),runtime,RESOLVED,Actual disposition cell value read literally,1
E03-655,C10,c10.failure.655,sec11-failure-registry,failure-to-disposition citation,required,C10,c10.disposition.004,sec-disposition-registry,disposition (1 of 6 closed values),runtime,RESOLVED,Actual disposition cell value read literally,1
E03-660,C10,c10.failure.660,sec11-failure-registry,failure-to-disposition citation,required,C10,c10.disposition.004,sec-disposition-registry,disposition (1 of 6 closed values),runtime,RESOLVED,Actual disposition cell value read literally,1
E03-661,C10,c10.failure.661,sec11-failure-registry,failure-to-disposition citation,required,C10,c10.disposition.004,sec-disposition-registry,disposition (1 of 6 closed values),runtime,RESOLVED,Actual disposition cell value read literally,1
E03-662,C10,c10.failure.662,sec11-failure-registry,failure-to-disposition citation,required,C10,c10.disposition.004,sec-disposition-registry,disposition (1 of 6 closed values),runtime,RESOLVED,Actual disposition cell value read literally,1
E03-663,C10,c10.failure.663,sec11-failure-registry,failure-to-disposition citation,required,C10,c10.disposition.004,sec-disposition-registry,disposition (1 of 6 closed values),runtime,RESOLVED,Actual disposition cell value read literally,1
E03-664,C10,c10.failure.664,sec11-failure-registry,failure-to-disposition citation,required,C10,c10.disposition.004,sec-disposition-registry,disposition (1 of 6 closed values),runtime,RESOLVED,Actual disposition cell value read literally,1
E03-665,C10,c10.failure.665,sec11-failure-registry,failure-to-disposition citation,required,C10,c10.disposition.004,sec-disposition-registry,disposition (1 of 6 closed values),runtime,RESOLVED,Actual disposition cell value read literally,1
E03-666,C10,c10.failure.666,sec11-failure-registry,failure-to-disposition citation,required,C10,c10.disposition.004,sec-disposition-registry,disposition (1 of 6 closed values),runtime,RESOLVED,Actual disposition cell value read literally,1
E03-667,C10,c10.failure.667,sec11-failure-registry,failure-to-disposition citation,required,C10,c10.disposition.004,sec-disposition-registry,disposition (1 of 6 closed values),runtime,RESOLVED,Actual disposition cell value read literally,1
E03-670,C10,c10.failure.670,sec11-failure-registry,failure-to-disposition citation,required,C10,c10.disposition.004,sec-disposition-registry,disposition (1 of 6 closed values),runtime,RESOLVED,Actual disposition cell value read literally,1
E03-671,C10,c10.failure.671,sec11-failure-registry,failure-to-disposition citation,required,C10,c10.disposition.004,sec-disposition-registry,disposition (1 of 6 closed values),runtime,RESOLVED,Actual disposition cell value read literally,1
E03-672,C10,c10.failure.672,sec11-failure-registry,failure-to-disposition citation,required,C10,c10.disposition.004,sec-disposition-registry,disposition (1 of 6 closed values),runtime,RESOLVED,Actual disposition cell value read literally,1
E03-673,C10,c10.failure.673,sec11-failure-registry,failure-to-disposition citation,required,C10,c10.disposition.004,sec-disposition-registry,disposition (1 of 6 closed values),runtime,RESOLVED,Actual disposition cell value read literally,1
E03-674,C10,c10.failure.674,sec11-failure-registry,failure-to-disposition citation,required,C10,c10.disposition.004,sec-disposition-registry,disposition (1 of 6 closed values),runtime,RESOLVED,Actual disposition cell value read literally,1
E03-675,C10,c10.failure.675,sec11-failure-registry,failure-to-disposition citation,required,C10,c10.disposition.004,sec-disposition-registry,disposition (1 of 6 closed values),runtime,RESOLVED,Actual disposition cell value read literally,1
E03-676,C10,c10.failure.676,sec11-failure-registry,failure-to-disposition citation,required,C10,c10.disposition.004,sec-disposition-registry,disposition (1 of 6 closed values),runtime,RESOLVED,Actual disposition cell value read literally,1
E03-677,C10,c10.failure.677,sec11-failure-registry,failure-to-disposition citation,required,C10,c10.disposition.004,sec-disposition-registry,disposition (1 of 6 closed values),runtime,RESOLVED,Actual disposition cell value read literally,1
E03-680,C10,c10.failure.680,sec11-failure-registry,failure-to-disposition citation,required,C10,c10.disposition.004,sec-disposition-registry,disposition (1 of 6 closed values),runtime,RESOLVED,Actual disposition cell value read literally,1
E03-681,C10,c10.failure.681,sec11-failure-registry,failure-to-disposition citation,required,C10,c10.disposition.004,sec-disposition-registry,disposition (1 of 6 closed values),runtime,RESOLVED,Actual disposition cell value read literally,1
E03-682,C10,c10.failure.682,sec11-failure-registry,failure-to-disposition citation,required,C10,c10.disposition.004,sec-disposition-registry,disposition (1 of 6 closed values),runtime,RESOLVED,Actual disposition cell value read literally,1
E03-683,C10,c10.failure.683,sec11-failure-registry,failure-to-disposition citation,required,C10,c10.disposition.004,sec-disposition-registry,disposition (1 of 6 closed values),runtime,RESOLVED,Actual disposition cell value read literally,1
E03-684,C10,c10.failure.684,sec11-failure-registry,failure-to-disposition citation,required,C10,c10.disposition.004,sec-disposition-registry,disposition (1 of 6 closed values),runtime,RESOLVED,Actual disposition cell value read literally,1
E03-685,C10,c10.failure.685,sec11-failure-registry,failure-to-disposition citation,required,C10,c10.disposition.004,sec-disposition-registry,disposition (1 of 6 closed values),runtime,RESOLVED,Actual disposition cell value read literally,1
E03-686,C10,c10.failure.686,sec11-failure-registry,failure-to-disposition citation,required,C10,c10.disposition.004,sec-disposition-registry,disposition (1 of 6 closed values),runtime,RESOLVED,Actual disposition cell value read literally,1
E03-687,C10,c10.failure.687,sec11-failure-registry,failure-to-disposition citation,required,C10,c10.disposition.004,sec-disposition-registry,disposition (1 of 6 closed values),runtime,RESOLVED,Actual disposition cell value read literally,1
E03-690,C10,c10.failure.690,sec11-failure-registry,failure-to-disposition citation,required,C10,c10.disposition.004,sec-disposition-registry,disposition (1 of 6 closed values),runtime,RESOLVED,Actual disposition cell value read literally,1
E03-691,C10,c10.failure.691,sec11-failure-registry,failure-to-disposition citation,required,C10,c10.disposition.004,sec-disposition-registry,disposition (1 of 6 closed values),runtime,RESOLVED,Actual disposition cell value read literally,1
E03-692,C10,c10.failure.692,sec11-failure-registry,failure-to-disposition citation,required,C10,c10.disposition.004,sec-disposition-registry,disposition (1 of 6 closed values),runtime,RESOLVED,Actual disposition cell value read literally,1
E03-693,C10,c10.failure.693,sec11-failure-registry,failure-to-disposition citation,required,C10,c10.disposition.004,sec-disposition-registry,disposition (1 of 6 closed values),runtime,RESOLVED,Actual disposition cell value read literally,1
E03-694,C10,c10.failure.694,sec11-failure-registry,failure-to-disposition citation,required,C10,c10.disposition.004,sec-disposition-registry,disposition (1 of 6 closed values),runtime,RESOLVED,Actual disposition cell value read literally,1
E03-695,C10,c10.failure.695,sec11-failure-registry,failure-to-disposition citation,required,C10,c10.disposition.004,sec-disposition-registry,disposition (1 of 6 closed values),runtime,RESOLVED,Actual disposition cell value read literally,1
E03-696,C10,c10.failure.696,sec11-failure-registry,failure-to-disposition citation,required,C10,c10.disposition.004,sec-disposition-registry,disposition (1 of 6 closed values),runtime,RESOLVED,Actual disposition cell value read literally,1
E03-697,C10,c10.failure.697,sec11-failure-registry,failure-to-disposition citation,required,C10,c10.disposition.004,sec-disposition-registry,disposition (1 of 6 closed values),runtime,RESOLVED,Actual disposition cell value read literally,1
E03-698,C10,c10.failure.698,sec11-failure-registry,failure-to-disposition citation,required,C10,c10.disposition.004,sec-disposition-registry,disposition (1 of 6 closed values),runtime,RESOLVED,Actual disposition cell value read literally,1
E03-699,C10,c10.failure.699,sec11-failure-registry,failure-to-disposition citation,required,C10,c10.disposition.004,sec-disposition-registry,disposition (1 of 6 closed values),runtime,RESOLVED,Actual disposition cell value read literally,1
